EXT_ID,STORENAME,IsWalmart
58bc69a6e4b0d23e377376dc,TARGET,0
586c0fb4e4b00ce8c12e998d,TARGET,0
58bc84e1e4b0d23e37737a66,TARGET,0
58bc13aae4b0d23e37736c4b,TARGET,0
58bc1357e4b0d23e37736c48,TARGET,0
58bb77bce4b0d23e37736960,TARGET,0
58bc3e5fe4b0d23e37737199,TARGET,0
58bc1f83e4b0d23e37736d9b,TARGET,0
58bb6ffee4b0d23e377368de,TARGET,0
58bcbb41e4b0d23e37738068,TARGET,0
58bc305be4b0d23e37736fbb,TARGET,0
58bc1b23e4b0d23e37736d09,TARGET,0
58be1b50e4b0d23e3773922e,TARGET,0
58be1b2ee4b0d23e3773922c,TARGET,0
58bb4681e4b0d23e3773664d,TARGET,0
588a62d1e4b090cf9c5a4483,TARGET,0
58bb1a83e4b0d23e377362f4,TARGET,0
58bc08bae4b0d23e37736b84,TARGET,0
58bc722ae4b0d23e377377f7,TARGET,0
58bb1bb2e4b0d23e37736310,TARGET,0
58a5ed3be4b0314ab22f9e7c,TARGET,0
58bbc4ffe4b0d23e37736b05,TARGET,0
58bdf771e4b0d23e37738f8d,TARGET,0
58bacd62e4b0d23e37735c60,TARGET,0
58bb91b2e4b0d23e37736a5d,TARGET,0
58bc0525e4b0d23e37736b67,TARGET,0
58bc6d04e4b0d23e3773775a,TARGET,0
58beb6c0e4b0d23e37739497,TARGET,0
58bc02eee4b0d23e37736b5c,TARGET,0
58bc370de4b0d23e377370ac,TARGET,0
588bf3a1e4b090cf9c5a45a1,TARGET,0
58bc4eeae4b0d23e3773738d,TARGET,0
58bb8532e4b0d23e37736a09,TARGET,0
58be1bf0e4b0d23e37739236,TARGET,0
58bc8683e4b0d23e37737a9c,TARGET,0
58bc81f7e4b0d23e37737a09,TARGET,0
58bb85e2e4b0d23e37736a0b,TARGET,0
58baef02e4b0d23e37735f10,TARGET,0
58bdf5bde4b0d23e37738f6e,TARGET,0
58bdf594e4b0d23e37738f6b,TARGET,0
5897a454e4b05f998de95c24,TARGET,0
58b9d385e4b0d23e377357f0,TARGET,0
58bc195fe4b0d23e37736ccc,TARGET,0
58bc5086e4b0d23e377373c3,TARGET,0
58bc3906e4b0d23e37737104,TARGET,0
58c24574e4b06d16e3cd21c5,TARGET,0
58bb4c41e4b0d23e3773668b,TARGET,0
588c0101e4b090cf9c5a45ac,TARGET,0
5873667fe4b0e80f9e3c25c2,TARGET,0
58901b3de4b090cf9c5a489b,TARGET,0
58730d4ee4b0e80f9e3c25a8,TARGET,0
58bb8bfce4b0d23e37736a35,TARGET,0
58bb6a83e4b0d23e3773687d,TARGET,0
58bb6983e4b0d23e3773686f,TARGET,0
58b8bbf5e4b0d23e3773539b,TARGET,0
58b6364fe4b0d23e37734d8d,TARGET,0
58c00cf6e4b0d23e37739fee,TARGET,0
58b635d3e4b0d23e37734d88,TARGET,0
58b62228e4b0d23e37734d5e,TARGET,0
58bb4659e4b0d23e3773664c,TARGET,0
58bb4824e4b0d23e37736664,TARGET,0
58bb2545e4b0d23e377363b0,TARGET,0
58bdfe2be4b0d23e37739059,TARGET,0
58bb3ca7e4b0d23e377365a3,TARGET,0
58bad340e4b0d23e37735c96,TARGET,0
58bb3781e4b0d23e37736541,TARGET,0
58bb30a4e4b0d23e377364b0,TARGET,0
58b9cba8e4b0d23e3773577f,TARGET,0
58bb13f0e4b0d23e3773625e,TARGET,0
58bb0fe7e4b0d23e37736201,TARGET,0
58bb17e3e4b0d23e377362be,TARGET,0
58ba0b20e4b0d23e377359e3,TARGET,0
58a9ca44e4b0fe0988045462,TARGET,0
589ab80ce4b05f998de95fe8,TARGET,0
58bb1683e4b0d23e377362a0,TARGET,0
58bb2087e4b0d23e37736364,TARGET,0
58bb0c61e4b0d23e377361bd,TARGET,0
58bc4e97e4b0d23e3773737f,TARGET,0
58b6e641e4b0d23e37734eaf,TARGET,0
58baff4ce4b0d23e377360ba,TARGET,0
58bb1b79e4b0d23e37736309,TARGET,0
58bb0f51e4b0d23e377361ed,TARGET,0
58bafdb6e4b0d23e37736097,TARGET,0
58bb5630e4b0d23e3773671c,TARGET,0
58bafbb5e4b0d23e3773605f,TARGET,0
58bafc27e4b0d23e3773606f,TARGET,0
58bafbd4e4b0d23e37736062,TARGET,0
587a6face4b0d1a74fe8d591,TARGET,0
58bafc78e4b0d23e37736074,TARGET,0
58bd9296e4b0d23e377387e6,TARGET,0
58bafbb2e4b0d23e3773605e,TARGET,0
58bb29b1e4b0d23e3773641c,TARGET,0
58b82f03e4b0d23e377351c9,TARGET,0
58b82b56e4b0d23e377351c1,TARGET,0
58b82a30e4b0d23e377351b6,TARGET,0
58acb85de4b08c6e1ec0ab5b,TARGET,0
58b31caae4b0eec3bce004c4,TARGET,0
58bc7dbfe4b0d23e37737977,TARGET,0
58bc7d96e4b0d23e37737976,TARGET,0
58baf12ae4b0d23e37735f62,TARGET,0
58bdb766e4b0d23e37738a5c,TARGET,0
58bccdc7e4b0d23e377381e3,TARGET,0
58bba815e4b0d23e37736ace,TARGET,0
58baefeee4b0d23e37735f3d,TARGET,0
589b4ffce4b05f998de9606a,TARGET,0
58a8cd83e4b0fe098804534e,TARGET,0
58baed9de4b0d23e37735ee8,TARGET,0
58b9d4c3e4b0d23e37735801,TARGET,0
58baee87e4b0d23e37735efe,TARGET,0
58bb2587e4b0d23e377363b7,TARGET,0
58bae73be4b0d23e37735e6e,TARGET,0
58bb25a6e4b0d23e377363bc,TARGET,0
58bae1fae4b0d23e37735de0,TARGET,0
58bc5f39e4b0d23e377375ac,TARGET,0
58bb3351e4b0d23e377364f8,TARGET,0
588c1bc6e4b090cf9c5a45bf,TARGET,0
58bc31f5e4b0d23e3773700c,TARGET,0
58bcc80be4b0d23e37738171,TARGET,0
58bc5720e4b0d23e377374a4,TARGET,0
58badab2e4b0d23e37735d20,TARGET,0
58badacae4b0d23e37735d23,TARGET,0
58bc7c04e4b0d23e3773792b,TARGET,0
58bac438e4b0d23e37735c32,TARGET,0
587019c6e4b0e80f9e3c24a8,TARGET,0
58bcdcbee4b0d23e377382d9,TARGET,0
58ba4459e4b0d23e37735b65,TARGET,0
588183f0e4b04c4484df0636,TARGET,0
58bb7552e4b0d23e37736936,TARGET,0
58ba16a2e4b0d23e37735a70,TARGET,0
58cde937e4b06d16e3cd7ae0,TARGET,0
58b9f3cde4b0d23e37735910,TARGET,0
58bb632be4b0d23e37736808,TARGET,0
58bb6317e4b0d23e37736807,TARGET,0
58b9e6b8e4b0d23e3773587e,TARGET,0
58b9da6ae4b0d23e3773583c,TARGET,0
58b96c60e4b0d23e37735486,TARGET,0
58bdc906e4b0d23e37738bc3,TARGET,0
58bc2a56e4b0d23e37736efa,TARGET,0
58bac20be4b0d23e37735c23,TARGET,0
58b9fed7e4b0d23e37735971,TARGET,0
58b9cbbde4b0d23e37735781,TARGET,0
58b9db1ce4b0d23e37735841,TARGET,0
58bca466e4b0d23e37737e12,TARGET,0
58bb4443e4b0d23e37736629,TARGET,0
58b9be2ce4b0d23e377356b5,TARGET,0
58bc5d9ae4b0d23e37737575,TARGET,0
58b9b8dfe4b0d23e3773564f,TARGET,0
58b9b8b2e4b0d23e37735649,TARGET,0
58b9e232e4b0d23e3773586a,TARGET,0
58bc9ccfe4b0d23e37737d3a,TARGET,0
58b9b49fe4b0d23e37735612,TARGET,0
58b9b29ae4b0d23e377355e8,TARGET,0
58b9b48ae4b0d23e3773560f,TARGET,0
58badccbe4b0d23e37735d6a,TARGET,0
58a5ec49e4b0314ab22f9e76,TARGET,0
58b9b1d5e4b0d23e377355d6,TARGET,0
58ba42e6e4b0d23e37735b61,TARGET,0
58b9af99e4b0d23e377355a8,TARGET,0
58bca3b8e4b0d23e37737e06,TARGET,0
58bd7014e4b0d23e377385e8,TARGET,0
58b9af28e4b0d23e3773559f,TARGET,0
58b9aceee4b0d23e3773556f,TARGET,0
58bb7690e4b0d23e3773694c,TARGET,0
58b9910fe4b0d23e377354e6,TARGET,0
58bb4ddce4b0d23e377366a7,TARGET,0
58b99205e4b0d23e377354ed,TARGET,0
58bcd247e4b0d23e37738250,TARGET,0
58bc6119e4b0d23e377375e5,TARGET,0
58b98a65e4b0d23e377354d3,TARGET,0
58b989eae4b0d23e377354d0,TARGET,0
589ac875e4b05f998de95ff0,TARGET,0
58b88381e4b0d23e377352be,TARGET,0
58b85d44e4b0d23e37735229,TARGET,0
58b85076e4b0d23e3773520b,TARGET,0
58b85cc9e4b0d23e37735228,TARGET,0
58b829e5e4b0d23e377351b4,TARGET,0
58b8274fe4b0d23e377351b0,TARGET,0
58b9a19de4b0d23e3773551e,TARGET,0
58b75417e4b0d23e37735004,TARGET,0
58bb1b68e4b0d23e37736307,TARGET,0
58b82a6be4b0d23e377351b8,TARGET,0
58a9f9a1e4b0fe09880454c6,TARGET,0
58a9f8e8e4b0fe09880454c1,TARGET,0
58b8df45e4b0d23e37735421,TARGET,0
5894f40be4b05f998de9584e,TARGET,0
58b88661e4b0d23e377352c7,TARGET,0
58b8310ce4b0d23e377351ce,TARGET,0
58b85ef0e4b0d23e3773522f,TARGET,0
58bb1b3be4b0d23e37736303,TARGET,0
58bb1bbfe4b0d23e37736311,TARGET,0
58b9ba24e4b0d23e37735669,TARGET,0
58bc5fade4b0d23e377375bb,TARGET,0
58b69485e4b0d23e37734df8,TARGET,0
58b9a4f3e4b0d23e3773552d,TARGET,0
58b55628e4b0d23e37734b77,TARGET,0
58b88885e4b0d23e377352da,TARGET,0
58bb2431e4b0d23e37736399,TARGET,0
58b8b6dce4b0d23e37735384,TARGET,0
58b496a8e4b0d23e377349f7,TARGET,0
58a5edfbe4b0314ab22f9e80,TARGET,0
58a5ed5fe4b0314ab22f9e7d,TARGET,0
58b855ace4b0d23e37735217,TARGET,0
58b60236e4b0d23e37734cc9,TARGET,0
58b9fee1e4b0d23e37735972,TARGET,0
58b42745e4b0eec3bce0071b,TARGET,0
58b6c6f3e4b0d23e37734e3a,TARGET,0
58bc5f80e4b0d23e377375b7,TARGET,0
58bb1c4be4b0d23e3773631d,TARGET,0
58b84c27e4b0d23e37735203,TARGET,0
58b33550e4b0eec3bce00522,TARGET,0
58a9bbf3e4b0fe098804543b,TARGET,0
58b33c4fe4b0eec3bce0055a,TARGET,0
58b3701ae4b0eec3bce00626,TARGET,0
58b200cce4b0eec3bce00321,TARGET,0
58b34361e4b0eec3bce00575,TARGET,0
58b5f9b4e4b0d23e37734ca5,TARGET,0
58b234c4e4b0eec3bce003a9,TARGET,0
58b1e8cfe4b0eec3bce002b4,TARGET,0
58b40bc1e4b0eec3bce006dc,TARGET,0
58b87755e4b0d23e3773528f,TARGET,0
58ab9a97e4b08c6e1ec0a9f9,TARGET,0
589d0e44e4b0314ab22f9318,TARGET,0
58b1cb31e4b0eec3bce0025d,TARGET,0
58bc4b22e4b0d23e3773731d,TARGET,0
58bc3bdee4b0d23e37737158,TARGET,0
58a5df24e4b0314ab22f9e57,TARGET,0
58b88b5be4b0d23e377352e1,TARGET,0
58b78204e4b0d23e377350b4,TARGET,0
58ba24d1e4b0d23e37735aea,TARGET,0
58b06ed3e4b05f7a051930d4,TARGET,0
58bd6a1ee4b0d23e37738592,TARGET,0
58b9a25de4b0d23e37735521,TARGET,0
58b73ba6e4b0d23e37734fa8,TARGET,0
58b07eb7e4b05f7a051930e6,TARGET,0
58b07e97e4b05f7a051930e5,TARGET,0
58a46dfee4b0314ab22f9cec,TARGET,0
58bb2480e4b0d23e377363a2,TARGET,0
58b1fe1ae4b0eec3bce0030f,TARGET,0
58b1fe75e4b0eec3bce00310,TARGET,0
58acfc40e4b08c6e1ec0ac2a,TARGET,0
58ba15e3e4b0d23e37735a6b,TARGET,0
58b0b9cde4b05f7a05193192,TARGET,0
58a483c4e4b0314ab22f9d0e,TARGET,0
58b1e365e4b0eec3bce0029b,TARGET,0
58ad9f94e4b08c6e1ec0acb2,TARGET,0
58a613d4e4b0314ab22f9edd,TARGET,0
58a613a7e4b0314ab22f9eda,TARGET,0
58a518c1e4b0314ab22f9dee,TARGET,0
5895e7bbe4b05f998de95933,TARGET,0
58a87c9ae4b0fe0988045282,TARGET,0
58bc46c2e4b0d23e37737293,TARGET,0
58a652f9e4b0314ab22f9f44,TARGET,0
587bfe70e4b0d1a74fe8d647,TARGET,0
58a51896e4b0314ab22f9ded,TARGET,0
58ba427de4b0d23e37735b5b,TARGET,0
58a3cf41e4b0314ab22f9c8a,TARGET,0
58aa0ec9e4b0fe09880454f1,TARGET,0
58b23c48e4b0eec3bce003b9,TARGET,0
58ac9157e4b08c6e1ec0ab1e,TARGET,0
58a0e10ee4b0314ab22f990f,TARGET,0
58aa4728e4b0fe0988045556,TARGET,0
589fa093e4b0314ab22f9694,TARGET,0
